# ITB Physics Dept. / Python Programming Basics / Syeilendra
# Generate 2D plot from xyz data file
#      i       j           x           y     z=f(x,y)
      61      37       4.000       2.200       1.024
      61      38       4.000       2.400       1.136
      61      39       4.000       2.600       1.100
      61      40       4.000       2.800       0.917
      61      41       4.000       3.000       0.611
      61      42       4.000       3.200       0.219
      61      43       4.000       3.400      -0.208
      61      44       4.000       3.600      -0.614
      61      45       4.000       3.800      -0.950
      61      46       4.000       4.000      -1.172
      61      47       4.000       4.200      -1.257
      61      48       4.000       4.400      -1.199
      61      49       4.000       4.600      -1.011
      61      50       4.000       4.800      -0.728
      61      51       4.000       5.000      -0.392
      62       1       4.200      -5.000      -0.409
      62       2       4.200      -4.800      -0.056
      62       3       4.200      -4.600       0.264
      62       4       4.200      -4.400       0.505
      62       5       4.200      -4.200       0.631
      62       6       4.200      -4.000       0.626
      62       7       4.200      -3.800       0.493
      62       8       4.200      -3.600       0.253
      62       9       4.200      -3.400      -0.057
      62      10       4.200      -3.200      -0.388
      62      11       4.200      -3.000      -0.688
      62      12       4.200      -2.800      -0.909
      62      13       4.200      -2.600      -1.016
      62      14       4.200      -2.400      -0.988
      62      15       4.200      -2.200      -0.823
      62      16       4.200      -2.000      -0.540
      62      17       4.200      -1.800      -0.173
      62      18       4.200      -1.600       0.228
      62      19       4.200      -1.400       0.613
      62      20       4.200      -1.200       0.929
      62      21       4.200      -1.000       1.135
      62      22       4.200      -0.800       1.206
      62      23       4.200      -0.600       1.134
      62      24       4.200      -0.400       0.930
      62      25       4.200      -0.200       0.627
      62      26       4.200       0.000       0.267
      62      27       4.200       0.200      -0.098
      62      28       4.200       0.400      -0.415
      62      29       4.200       0.600      -0.640
      62      30       4.200       0.800      -0.744
      62      31       4.200       1.000      -0.712
      62      32       4.200       1.200      -0.553
      62      33       4.200       1.400      -0.292
      62      34       4.200       1.600       0.030
      62      35       4.200       1.800       0.363
      62      36       4.200       2.000       0.655
      62      37       4.200       2.200       0.859
      62      38       4.200       2.400       0.942
      62      39       4.200       2.600       0.886
      62      40       4.200       2.800       0.694
      62      41       4.200       3.000       0.388
      62      42       4.200       3.200       0.006
      62      43       4.200       3.400      -0.400
      62      44       4.200       3.600      -0.779
      62      45       4.200       3.800      -1.080
      62      46       4.200       4.000      -1.264
      62      47       4.200       4.200      -1.306
      62      48       4.200       4.400      -1.203
      62      49       4.200       4.600      -0.970
      62      50       4.200       4.800      -0.642
      62      51       4.200       5.000      -0.262
      63       1       4.400      -5.000      -0.265
      63       2       4.400      -4.800       0.014
      63       3       4.400      -4.600       0.260
      63       4       4.400      -4.400       0.433
      63       5       4.400      -4.200       0.500
      63       6       4.400      -4.000       0.449
      63       7       4.400      -3.800       0.282
      63       8       4.400      -3.600       0.023
      63       9       4.400      -3.400      -0.293
      63      10       4.400      -3.200      -0.619
      63      11       4.400      -3.000      -0.906
      63      12       4.400      -2.800      -1.108
      63      13       4.400      -2.600      -1.191
      63      14       4.400      -2.400      -1.137
      63      15       4.400      -2.200      -0.945
      63      16       4.400      -2.000      -0.635
      63      17       4.400      -1.800      -0.242
      63      18       4.400      -1.600       0.187
      63      19       4.400      -1.400       0.600
      63      20       4.400      -1.200       0.946
      63      21       4.400      -1.000       1.185
      63      22       4.400      -0.800       1.289
      63      23       4.400      -0.600       1.250
      63      24       4.400      -0.400       1.079
      63      25       4.400      -0.200       0.804
      63      26       4.400       0.000       0.466
      63      27       4.400       0.200       0.115
      63      28       4.400       0.400      -0.201
      63      29       4.400       0.600      -0.438
      63      30       4.400       0.800      -0.567
      63      31       4.400       1.000      -0.574
      63      32       4.400       1.200      -0.464
      63      33       4.400       1.400      -0.261
      63      34       4.400       1.600      -0.002
      63      35       4.400       1.800       0.268
      63      36       4.400       2.000       0.502
      63      37       4.400       2.200       0.656
      63      38       4.400       2.400       0.700
      63      39       4.400       2.600       0.619
      63      40       4.400       2.800       0.418
      63      41       4.400       3.000       0.118
      63      42       4.400       3.200      -0.244
      63      43       4.400       3.400      -0.620
      63      44       4.400       3.600      -0.959
      63      45       4.400       3.800      -1.215
      63      46       4.400       4.000      -1.350
      63      47       4.400       4.200      -1.343
      63      48       4.400       4.400      -1.193
      63      49       4.400       4.600      -0.915
      63      50       4.400       4.800      -0.544
      63      51       4.400       5.000      -0.125
      64       1       4.600      -5.000      -0.114
      64       2       4.600      -4.800       0.080
      64       3       4.600      -4.600       0.243
      64       4       4.600      -4.400       0.338
      64       5       4.600      -4.200       0.341
      64       6       4.600      -4.000       0.240
      64       7       4.600      -3.800       0.041
      64       8       4.600      -3.600      -0.235
      64       9       4.600      -3.400      -0.551
      64      10       4.600      -3.200      -0.865
      64      11       4.600      -3.000      -1.131
      64      12       4.600      -2.800      -1.306
      64      13       4.600      -2.600      -1.361
      64      14       4.600      -2.400      -1.278
      64      15       4.600      -2.200      -1.059
      64      16       4.600      -2.000      -0.723
      64      17       4.600      -1.800      -0.306
      64      18       4.600      -1.600       0.147
      64      19       4.600      -1.400       0.585
      64      20       4.600      -1.200       0.961
      64      21       4.600      -1.000       1.233
      64      22       4.600      -0.800       1.374
      64      23       4.600      -0.600       1.375
      64      24       4.600      -0.400       1.245
      64      25       4.600      -0.200       1.008
      64      26       4.600       0.000       0.701
      64      27       4.600       0.200       0.371
      64      28       4.600       0.400       0.062
      64      29       4.600       0.600      -0.185
      64      30       4.600       0.800      -0.341
      64      31       4.600       1.000      -0.392
      64      32       4.600       1.200      -0.342
      64      33       4.600       1.400      -0.210
      64      34       4.600       1.600      -0.027
      64      35       4.600       1.800       0.166
      64      36       4.600       2.000       0.327
      64      37       4.600       2.200       0.421
      64      38       4.600       2.400       0.420
      64      39       4.600       2.600       0.312
      64      40       4.600       2.800       0.103
      64      41       4.600       3.000      -0.185
      64      42       4.600       3.200      -0.519
      64      43       4.600       3.400      -0.853
      64      44       4.600       3.600      -1.142
      64      45       4.600       3.800      -1.342
      64      46       4.600       4.000      -1.422
      64      47       4.600       4.200      -1.362
      64      48       4.600       4.400      -1.163
      64      49       4.600       4.600      -0.843
      64      50       4.600       4.800      -0.436
      64      51       4.600       5.000       0.015
      65       1       4.800      -5.000       0.039
      65       2       4.800      -4.800       0.142
      65       3       4.800      -4.600       0.216
      65       4       4.800      -4.400       0.230
      65       5       4.800      -4.200       0.165
      65       6       4.800      -4.000       0.014
      65       7       4.800      -3.800      -0.216
      65       8       4.800      -3.600      -0.503
      65       9       4.800      -3.400      -0.815
      65      10       4.800      -3.200      -1.110
      65      11       4.800      -3.000      -1.349
      65      12       4.800      -2.800      -1.493
      65      13       4.800      -2.600      -1.515
      65      14       4.800      -2.400      -1.402
      65      15       4.800      -2.200      -1.158
      65      16       4.800      -2.000      -0.801
      65      17       4.800      -1.800      -0.365
      65      18       4.800      -1.600       0.107
      65      19       4.800      -1.400       0.566
      65      20       4.800      -1.200       0.968
      65      21       4.800      -1.000       1.271
      65      22       4.800      -0.800       1.452
      65      23       4.800      -0.600       1.498
      65      24       4.800      -0.400       1.414
      65      25       4.800      -0.200       1.223
      65      26       4.800       0.000       0.957
      65      27       4.800       0.200       0.655
      65      28       4.800       0.400       0.359
      65      29       4.800       0.600       0.106
      65      30       4.800       0.800      -0.078
      65      31       4.800       1.000      -0.178
      65      32       4.800       1.200      -0.195
      65      33       4.800       1.400      -0.143
      65      34       4.800       1.600      -0.049
      65      35       4.800       1.800       0.056
      65      36       4.800       2.000       0.136
      65      37       4.800       2.200       0.162
      65      38       4.800       2.400       0.112
      65      39       4.800       2.600      -0.023
      65      40       4.800       2.800      -0.235
      65      41       4.800       3.000      -0.505
      65      42       4.800       3.200      -0.801
      65      43       4.800       3.400      -1.084
      65      44       4.800       3.600      -1.313
      65      45       4.800       3.800      -1.450
      65      46       4.800       4.000      -1.468
      65      47       4.800       4.200      -1.354
      65      48       4.800       4.400      -1.110
      65      49       4.800       4.600      -0.753
      65      50       4.800       4.800      -0.318
      65      51       4.800       5.000       0.154
      66       1       5.000      -5.000       0.189
      66       2       5.000      -4.800       0.201
      66       3       5.000      -4.600       0.185
      66       4       5.000      -4.400       0.117
      66       5       5.000      -4.200      -0.015
      66       6       5.000      -4.000      -0.214
      66       7       5.000      -3.800      -0.471
      66       8       5.000      -3.600      -0.765
      66       9       5.000      -3.400      -1.066
      66      10       5.000      -3.200      -1.338
      66      11       5.000      -3.000      -1.544
      66      12       5.000      -2.800      -1.654
      66      13       5.000      -2.600      -1.643
      66      14       5.000      -2.400      -1.503
      66      15       5.000      -2.200      -1.237
      66      16       5.000      -2.000      -0.865
      66      17       5.000      -1.800      -0.417
      66      18       5.000      -1.600       0.065
      66      19       5.000      -1.400       0.539
      66      20       5.000      -1.200       0.960
      66      21       5.000      -1.000       1.293
      66      22       5.000      -0.800       1.511
      66      23       5.000      -0.600       1.604
      66      24       5.000      -0.400       1.573
      66      25       5.000      -0.200       1.434
      66      26       5.000       0.000       1.215
      66      27       5.000       0.200       0.949
      66      28       5.000       0.400       0.672
      66      29       5.000       0.600       0.416
      66      30       5.000       0.800       0.206
      66      31       5.000       1.000       0.055
      66      32       5.000       1.200      -0.032
      66      33       5.000       1.400      -0.067
      66      34       5.000       1.600      -0.067
      66      35       5.000       1.800      -0.058
      66      36       5.000       2.000      -0.065
      66      37       5.000       2.200      -0.111
      66      38       5.000       2.400      -0.211
      66      39       5.000       2.600      -0.370
      66      40       5.000       2.800      -0.580
      66      41       5.000       3.000      -0.825
      66      42       5.000       3.200      -1.074
      66      43       5.000       3.400      -1.296
      66      44       5.000       3.600      -1.456
      66      45       5.000       3.800      -1.524
      66      46       5.000       4.000      -1.479
      66      47       5.000       4.200      -1.311
      66      48       5.000       4.400      -1.026
      66      49       5.000       4.600      -0.642
      66      50       5.000       4.800      -0.191
      66      51       5.000       5.000       0.287
      67       1       5.200      -5.000       0.332
      67       2       5.200      -4.800       0.258
      67       3       5.200      -4.600       0.155
      67       4       5.200      -4.400       0.009
      67       5       5.200      -4.200      -0.186
      67       6       5.200      -4.000      -0.428
      67       7       5.200      -3.800      -0.708
      67       8       5.200      -3.600      -1.003
      67       9       5.200      -3.400      -1.288
      67      10       5.200      -3.200      -1.532
      67      11       5.200      -3.000      -1.704
      67      12       5.200      -2.800      -1.778
      67      13       5.200      -2.600      -1.736
      67      14       5.200      -2.400      -1.572
      67      15       5.200      -2.200      -1.292
      67      16       5.200      -2.000      -0.913
      67      17       5.200      -1.800      -0.463
      67      18       5.200      -1.600       0.020
      67      19       5.200      -1.400       0.498
      67      20       5.200      -1.200       0.932
      67      21       5.200      -1.000       1.288
      67      22       5.200      -0.800       1.542
      67      23       5.200      -0.600       1.682
      67      24       5.200      -0.400       1.706
      67      25       5.200      -0.200       1.625
      67      26       5.200       0.000       1.459
      67      27       5.200       0.200       1.235
      67      28       5.200       0.400       0.983
      67      29       5.200       0.600       0.728
      67      30       5.200       0.800       0.494
      67      31       5.200       1.000       0.295
      67      32       5.200       1.200       0.135
      67      33       5.200       1.400       0.012
      67      34       5.200       1.600      -0.086
      67      35       5.200       1.800      -0.175
      67      36       5.200       2.000      -0.271
      67      37       5.200       2.200      -0.388
      67      38       5.200       2.400      -0.535
      67      39       5.200       2.600      -0.714
      67      40       5.200       2.800      -0.916
      67      41       5.200       3.000      -1.126
      67      42       5.200       3.200      -1.320
      67      43       5.200       3.400      -1.473
      67      44       5.200       3.600      -1.558
      67      45       5.200       3.800      -1.553
      67      46       5.200       4.000      -1.444
      67      47       5.200       4.200      -1.227
      67      48       5.200       4.400      -0.909
      67      49       5.200       4.600      -0.509
      67      50       5.200       4.800      -0.057
      67      51       5.200       5.000       0.411
      68       1       5.400      -5.000       0.464
      68       2       5.400      -4.800       0.312
      68       3       5.400      -4.600       0.131
      68       4       5.400      -4.400      -0.085
      68       5       5.400      -4.200      -0.336
      68       6       5.400      -4.000      -0.615
      68       7       5.400      -3.800      -0.910
      68       8       5.400      -3.600      -1.201
      68       9       5.400      -3.400      -1.465
      68      10       5.400      -3.200      -1.677
      68      11       5.400      -3.000      -1.813
      68      12       5.400      -2.800      -1.853
      68      13       5.400      -2.600      -1.785
      68      14       5.400      -2.400      -1.604
      68      15       5.400      -2.200      -1.318
      68      16       5.400      -2.000      -0.942
      68      17       5.400      -1.800      -0.503
      68      18       5.400      -1.600      -0.030
      68      19       5.400      -1.400       0.441
      68      20       5.400      -1.200       0.878
      68      21       5.400      -1.000       1.251
      68      22       5.400      -0.800       1.536
      68      23       5.400      -0.600       1.721
      68      24       5.400      -0.400       1.800
      68      25       5.400      -0.200       1.780
      68      26       5.400       0.000       1.672
      68      27       5.400       0.200       1.496
      68      28       5.400       0.400       1.274
      68      29       5.400       0.600       1.026
      68      30       5.400       0.800       0.773
      68      31       5.400       1.000       0.527
      68      32       5.400       1.200       0.298
      68      33       5.400       1.400       0.087
      68      34       5.400       1.600      -0.108
      68      35       5.400       1.800      -0.293
      68      36       5.400       2.000      -0.474
      68      37       5.400       2.200      -0.659
      68      38       5.400       2.400      -0.848
      68      39       5.400       2.600      -1.040
      68      40       5.400       2.800      -1.225
      68      41       5.400       3.000      -1.392
      68      42       5.400       3.200      -1.523
      68      43       5.400       3.400      -1.600
      68      44       5.400       3.600      -1.605
      68      45       5.400       3.800      -1.526
      68      46       5.400       4.000      -1.355
      68      47       5.400       4.200      -1.094
      68      48       5.400       4.400      -0.754
      68      49       5.400       4.600      -0.353
      68      50       5.400       4.800       0.083
      68      51       5.400       5.000       0.522
      69       1       5.600      -5.000       0.581
      69       2       5.600      -4.800       0.364
      69       3       5.600      -4.600       0.116
      69       4       5.600      -4.400      -0.158
      69       5       5.600      -4.200      -0.454
      69       6       5.600      -4.000      -0.760
      69       7       5.600      -3.800      -1.063
      69       8       5.600      -3.600      -1.343
      69       9       5.600      -3.400      -1.582
      69      10       5.600      -3.200      -1.761
      69      11       5.600      -3.000      -1.862
      69      12       5.600      -2.800      -1.872
      69      13       5.600      -2.600      -1.782
      69      14       5.600      -2.400      -1.593
      69      15       5.600      -2.200      -1.312
      69      16       5.600      -2.000      -0.952
      69      17       5.600      -1.800      -0.535
      69      18       5.600      -1.600      -0.087
      69      19       5.600      -1.400       0.366
      69      20       5.600      -1.200       0.795
      69      21       5.600      -1.000       1.176
      69      22       5.600      -0.800       1.486
      69      23       5.600      -0.600       1.712
      69      24       5.600      -0.400       1.846
      69      25       5.600      -0.200       1.887
      69      26       5.600       0.000       1.840
      69      27       5.600       0.200       1.716
      69      28       5.600       0.400       1.529
      69      29       5.600       0.600       1.294
      69      30       5.600       0.800       1.026
      69      31       5.600       1.000       0.740
      69      32       5.600       1.200       0.446
      69      33       5.600       1.400       0.153
      69      34       5.600       1.600      -0.133
      69      35       5.600       1.800      -0.409
      69      36       5.600       2.000      -0.670
      69      37       5.600       2.200      -0.915
      69      38       5.600       2.400      -1.138
      69      39       5.600       2.600      -1.333
      69      40       5.600       2.800      -1.494
      69      41       5.600       3.000      -1.609
      69      42       5.600       3.200      -1.668
      69      43       5.600       3.400      -1.664
      69      44       5.600       3.600      -1.586
      69      45       5.600       3.800      -1.434
      69      46       5.600       4.000      -1.206
      69      47       5.600       4.200      -0.911
      69      48       5.600       4.400      -0.561
      69      49       5.600       4.600      -0.175
      69      50       5.600       4.800       0.226
      69      51       5.600       5.000       0.616
      70       1       5.800      -5.000       0.680
      70       2       5.800      -4.800       0.413
      70       3       5.800      -4.600       0.115
      70       4       5.800      -4.400      -0.205
      70       5       5.800      -4.200      -0.533
      70       6       5.800      -4.000      -0.855
      70       7       5.800      -3.800      -1.156
      70       8       5.800      -3.600      -1.419
      70       9       5.800      -3.400      -1.630
      70      10       5.800      -3.200      -1.775
      70      11       5.800      -3.000      -1.843
      70      12       5.800      -2.800      -1.827
      70      13       5.800      -2.600      -1.724
      70      14       5.800      -2.400      -1.537
      70      15       5.800      -2.200      -1.272
      70      16       5.800      -2.000      -0.941
      70      17       5.800      -1.800      -0.561
      70      18       5.800      -1.600      -0.150
      70      19       5.800      -1.400       0.271
      70      20       5.800      -1.200       0.681
      70      21       5.800      -1.000       1.059
      70      22       5.800      -0.800       1.387
      70      23       5.800      -0.600       1.649
      70      24       5.800      -0.400       1.834
      70      25       5.800      -0.200       1.936
      70      26       5.800       0.000       1.951
      70      27       5.800       0.200       1.882
      70      28       5.800       0.400       1.735
      70      29       5.800       0.600       1.517
      70      30       5.800       0.800       1.242
      70      31       5.800       1.000       0.922
      70      32       5.800       1.200       0.571
      70      33       5.800       1.400       0.204
      70      34       5.800       1.600      -0.165
      70      35       5.800       1.800      -0.521
      70      36       5.800       2.000      -0.853
      70      37       5.800       2.200      -1.147
      70      38       5.800       2.400      -1.394
      70      39       5.800       2.600      -1.583
      70      40       5.800       2.800      -1.708
      70      41       5.800       3.000      -1.763
      70      42       5.800       3.200      -1.746
      70      43       5.800       3.400      -1.656
      70      44       5.800       3.600      -1.496
      70      45       5.800       3.800      -1.272
      70      46       5.800       4.000      -0.995
      70      47       5.800       4.200      -0.677
      70      48       5.800       4.400      -0.332
      70      49       5.800       4.600       0.023
      70      50       5.800       4.800       0.370
      70      51       5.800       5.000       0.690
      71       1       6.000      -5.000       0.756
      71       2       6.000      -4.800       0.458
      71       3       6.000      -4.600       0.126
      71       4       6.000      -4.400      -0.221
      71       5       6.000      -4.200      -0.567
      71       6       6.000      -4.000      -0.893
      71       7       6.000      -3.800      -1.182
      71       8       6.000      -3.600      -1.422
      71       9       6.000      -3.400      -1.602
      71      10       6.000      -3.200      -1.713
      71      11       6.000      -3.000      -1.751
      71      12       6.000      -2.800      -1.716
      71      13       6.000      -2.600      -1.609
      71      14       6.000      -2.400      -1.434
      71      15       6.000      -2.200      -1.199
      71      16       6.000      -2.000      -0.911
      71      17       6.000      -1.800      -0.581
      71      18       6.000      -1.600      -0.221
      71      19       6.000      -1.400       0.156
      71      20       6.000      -1.200       0.535
      71      21       6.000      -1.000       0.900
      71      22       6.000      -0.800       1.237
      71      23       6.000      -0.600       1.529
      71      24       6.000      -0.400       1.761
      71      25       6.000      -0.200       1.921
      71      26       6.000       0.000       1.999
      71      27       6.000       0.200       1.986
      71      28       6.000       0.400       1.882
      71      29       6.000       0.600       1.688
      71      30       6.000       0.800       1.412
      71      31       6.000       1.000       1.066
      71      32       6.000       1.200       0.667
      71      33       6.000       1.400       0.237
      71      34       6.000       1.600      -0.203
      71      35       6.000       1.800      -0.629
      71      36       6.000       2.000      -1.018
      71      37       6.000       2.200      -1.350
      71      38       6.000       2.400      -1.607
      71      39       6.000       2.600      -1.780
      71      40       6.000       2.800      -1.860
      71      41       6.000       3.000      -1.848
      71      42       6.000       3.200      -1.748
      71      43       6.000       3.400      -1.571
      71      44       6.000       3.600      -1.330
      71      45       6.000       3.800      -1.041
      71      46       6.000       4.000      -0.723
      71      47       6.000       4.200      -0.393
      71      48       6.000       4.400      -0.068
      71      49       6.000       4.600       0.237
      71      50       6.000       4.800       0.511
      71      51       6.000       5.000       0.743
      72       1       6.200      -5.000       0.809
      72       2       6.200      -4.800       0.498
      72       3       6.200      -4.600       0.152
      72       4       6.200      -4.400      -0.206
      72       5       6.200      -4.200      -0.554
      72       6       6.200      -4.000      -0.870
      72       7       6.200      -3.800      -1.139
      72       8       6.200      -3.600      -1.349
      72       9       6.200      -3.400      -1.495
      72      10       6.200      -3.200      -1.574
      72      11       6.200      -3.000      -1.587
      72      12       6.200      -2.800      -1.540
      72      13       6.200      -2.600      -1.439
      72      14       6.200      -2.400      -1.288
      72      15       6.200      -2.200      -1.094
      72      16       6.200      -2.000      -0.861
      72      17       6.200      -1.800      -0.595
      72      18       6.200      -1.600      -0.299
      72      19       6.200      -1.400       0.021
      72      20       6.200      -1.200       0.358
      72      21       6.200      -1.000       0.701
      72      22       6.200      -0.800       1.038
      72      23       6.200      -0.600       1.353
      72      24       6.200      -0.400       1.627
      72      25       6.200      -0.200       1.842
      72      26       6.200       0.000       1.979
      72      27       6.200       0.200       2.023
      72      28       6.200       0.400       1.964
      72      29       6.200       0.600       1.798
      72      30       6.200       0.800       1.528
      72      31       6.200       1.000       1.165
      72      32       6.200       1.200       0.730
      72      33       6.200       1.400       0.248
      72      34       6.200       1.600      -0.249
      72      35       6.200       1.800      -0.730
      72      36       6.200       2.000      -1.161
      72      37       6.200       2.200      -1.516
      72      38       6.200       2.400      -1.773
      72      39       6.200       2.600      -1.916
      72      40       6.200       2.800      -1.943
      72      41       6.200       3.000      -1.857
      72      42       6.200       3.200      -1.673
      72      43       6.200       3.400      -1.409
      72      44       6.200       3.600      -1.090
      72      45       6.200       3.800      -0.744
      72      46       6.200       4.000      -0.395
      72      47       6.200       4.200      -0.067
      72      48       6.200       4.400       0.222
      72      49       6.200       4.600       0.462
      72      50       6.200       4.800       0.645
      72      51       6.200       5.000       0.772
      73       1       6.400      -5.000       0.835
      73       2       6.400      -4.800       0.530
      73       3       6.400      -4.600       0.188
      73       4       6.400      -4.400      -0.162
      73       5       6.400      -4.200      -0.495
      73       6       6.400      -4.000      -0.788
      73       7       6.400      -3.800      -1.027
      73       8       6.400      -3.600      -1.203
      73       9       6.400      -3.400      -1.313
      73      10       6.400      -3.200      -1.361
      73      11       6.400      -3.000      -1.355
      73      12       6.400      -2.800      -1.305
      73      13       6.400      -2.600      -1.218
      73      14       6.400      -2.400      -1.102
      73      15       6.400      -2.200      -0.961
      73      16       6.400      -2.000      -0.796
      73      17       6.400      -1.800      -0.604
      73      18       6.400      -1.600      -0.383
      73      19       6.400      -1.400      -0.130
      73      20       6.400      -1.200       0.155
      73      21       6.400      -1.000       0.467
      73      22       6.400      -0.800       0.796
      73      23       6.400      -0.600       1.125
      73      24       6.400      -0.400       1.435
      73      25       6.400      -0.200       1.699
      73      26       6.400       0.000       1.893
      73      27       6.400       0.200       1.993
      73      28       6.400       0.400       1.981
      73      29       6.400       0.600       1.846
      73      30       6.400       0.800       1.587
      73      31       6.400       1.000       1.217
      73      32       6.400       1.200       0.757
      73      33       6.400       1.400       0.237
      73      34       6.400       1.600      -0.303
      73      35       6.400       1.800      -0.822
      73      36       6.400       2.000      -1.281
      73      37       6.400       2.200      -1.644
      73      38       6.400       2.400      -1.886
      73      39       6.400       2.600      -1.990
      73      40       6.400       2.800      -1.955
      73      41       6.400       3.000      -1.792
      73      42       6.400       3.200      -1.521
      73      43       6.400       3.400      -1.173
      73      44       6.400       3.600      -0.784
      73      45       6.400       3.800      -0.389
      73      46       6.400       4.000      -0.021
      73      47       6.400       4.200       0.292
      73      48       6.400       4.400       0.532
      73      49       6.400       4.600       0.690
      73      50       6.400       4.800       0.768
      73      51       6.400       5.000       0.775
      74       1       6.600      -5.000       0.833
      74       2       6.600      -4.800       0.551
      74       3       6.600      -4.600       0.233
      74       4       6.600      -4.400      -0.092
      74       5       6.600      -4.200      -0.395
      74       6       6.600      -4.000      -0.653
      74       7       6.600      -3.800      -0.853
      74       8       6.600      -3.600      -0.989
      74       9       6.600      -3.400      -1.062
      74      10       6.600      -3.200      -1.083
      74      11       6.600      -3.000      -1.063
      74      12       6.600      -2.800      -1.017
      74      13       6.600      -2.600      -0.955
      74      14       6.600      -2.400      -0.884
      74      15       6.600      -2.200      -0.806
      74      16       6.600      -2.000      -0.718
      74      17       6.600      -1.800      -0.610
      74      18       6.600      -1.600      -0.472
      74      19       6.600      -1.400      -0.294
      74      20       6.600      -1.200      -0.069
      74      21       6.600      -1.000       0.204
      74      22       6.600      -0.800       0.518
      74      23       6.600      -0.600       0.855
      74      24       6.600      -0.400       1.193
      74      25       6.600      -0.200       1.502
      74      26       6.600       0.000       1.748
      74      27       6.600       0.200       1.901
      74      28       6.600       0.400       1.934
      74      29       6.600       0.600       1.832
      74      30       6.600       0.800       1.592
      74      31       6.600       1.000       1.222
      74      32       6.600       1.200       0.747
      74      33       6.600       1.400       0.204
      74      34       6.600       1.600      -0.363
      74      35       6.600       1.800      -0.906
      74      36       6.600       2.000      -1.376
      74      37       6.600       2.200      -1.733
      74      38       6.600       2.400      -1.947
      74      39       6.600       2.600      -2.002
      74      40       6.600       2.800      -1.900
      74      41       6.600       3.000      -1.656
      74      42       6.600       3.200      -1.300
      74      43       6.600       3.400      -0.873
      74      44       6.600       3.600      -0.420
      74      45       6.600       3.800       0.013
      74      46       6.600       4.000       0.387
      74      47       6.600       4.200       0.672
      74      48       6.600       4.400       0.848
      74      49       6.600       4.600       0.913
      74      50       6.600       4.800       0.874
      74      51       6.600       5.000       0.752
      75       1       6.800      -5.000       0.803
      75       2       6.800      -4.800       0.560
      75       3       6.800      -4.600       0.280
      75       4       6.800      -4.400      -0.003
      75       5       6.800      -4.200      -0.262
      75       6       6.800      -4.000      -0.474
      75       7       6.800      -3.800      -0.627
      75       8       6.800      -3.600      -0.718
      75       9       6.800      -3.400      -0.755
      75      10       6.800      -3.200      -0.752
      75      11       6.800      -3.000      -0.724
      75      12       6.800      -2.800      -0.689
      75      13       6.800      -2.600      -0.659
      75      14       6.800      -2.400      -0.642
      75      15       6.800      -2.200      -0.635
      75      16       6.800      -2.000      -0.631
      75      17       6.800      -1.800      -0.613
      75      18       6.800      -1.600      -0.564
      75      19       6.800      -1.400      -0.466
      75      20       6.800      -1.200      -0.306
      75      21       6.800      -1.000      -0.077
      75      22       6.800      -0.800       0.215
      75      23       6.800      -0.600       0.554
      75      24       6.800      -0.400       0.914
      75      25       6.800      -0.200       1.260
      75      26       6.800       0.000       1.552
      75      27       6.800       0.200       1.753
      75      28       6.800       0.400       1.830
      75      29       6.800       0.600       1.763
      75      30       6.800       0.800       1.543
      75      31       6.800       1.000       1.182
      75      32       6.800       1.200       0.704
      75      33       6.800       1.400       0.150
      75      34       6.800       1.600      -0.429
      75      35       6.800       1.800      -0.979
      75      36       6.800       2.000      -1.445
      75      37       6.800       2.200      -1.782
      75      38       6.800       2.400      -1.957
      75      39       6.800       2.600      -1.955
      75      40       6.800       2.800      -1.781
      75      41       6.800       3.000      -1.456
      75      42       6.800       3.200      -1.020
      75      43       6.800       3.400      -0.521
      75      44       6.800       3.600      -0.015
      75      45       6.800       3.800       0.445
      75      46       6.800       4.000       0.814
      75      47       6.800       4.200       1.058
      75      48       6.800       4.400       1.160
      75      49       6.800       4.600       1.121
      75      50       6.800       4.800       0.959
      75      51       6.800       5.000       0.703
      76       1       7.000      -5.000       0.745
      76       2       7.000      -4.800       0.551
      76       3       7.000      -4.600       0.324
      76       4       7.000      -4.400       0.096
      76       5       7.000      -4.200      -0.106
      76       6       7.000      -4.000      -0.261
      76       7       7.000      -3.800      -0.361
      76       8       7.000      -3.600      -0.406
      76       9       7.000      -3.400      -0.407
      76      10       7.000      -3.200      -0.382
      76      11       7.000      -3.000      -0.352
      76      12       7.000      -2.800      -0.335
      76      13       7.000      -2.600      -0.345
      76      14       7.000      -2.400      -0.387
      76      15       7.000      -2.200      -0.457
      76      16       7.000      -2.000      -0.540
      76      17       7.000      -1.800      -0.616
      76      18       7.000      -1.600      -0.657
      76      19       7.000      -1.400      -0.641
      76      20       7.000      -1.200      -0.547
      76      21       7.000      -1.000      -0.366
      76      22       7.000      -0.800      -0.099
      76      23       7.000      -0.600       0.236
      76      24       7.000      -0.400       0.612
      76      25       7.000      -0.200       0.987
      76      26       7.000       0.000       1.319
      76      27       7.000       0.200       1.563
      76      28       7.000       0.400       1.680
      76      29       7.000       0.600       1.646
      76      30       7.000       0.800       1.450
      76      31       7.000       1.000       1.102
      76      32       7.000       1.200       0.630
      76      33       7.000       1.400       0.077
      76      34       7.000       1.600      -0.500
      76      35       7.000       1.800      -1.042
      76      36       7.000       2.000      -1.489
      76      37       7.000       2.200      -1.793
      76      38       7.000       2.400      -1.920
      76      39       7.000       2.600      -1.856
      76      40       7.000       2.800      -1.608
      76      41       7.000       3.000      -1.206
      76      42       7.000       3.200      -0.695
